"Batch_id";"Production_date";"Product_ID";"Production_line";"Shift";"Planned_output_kg";"Actual_output_kg";"Waste_kg";"Operation_minutes"
"7876ZT";"2025-10-15";10001;"Line 1";"AS";1596.1;1524.8;74.1;407
"7877CJ";"2025-10-10";10001;"Line 1";"NS";2285.8;2217.4;72.9;460
"7878AC";"2025-11-10";10013;"Line 3";"AS";1795.9;1672.7;142.2;425
"7878LI";"2025-01-04";10001;"Line 1";"DS";1806.1;1559.2;265.5;391
"7878VH";"2025-05-22";10011;"Line 2";"AS";1470.5;1361.5;116.2;486
"7879GS";"2025-08-13";10006;"Line 1";"AS";1655.4;1614.9;59.0;498
"7879PT";"2025-05-22";10002;"Line 1";"DS";1689.8;1672.9;33.4;453
"7879VY";"2025-04-05";10009;"Line 1";"NS";1813.5;1702.1;125.2;404
"7880YP";"2025-11-12";10007;"Line 3";"DS";1538.3;1307.3;246.4;459
"7882AK";"2025-09-17";10020;"Line 2";"DS";1775.7;1608.3;181.0;451
"7882LN";"2025-11-24";10014;"Line 2";"AS";1499.3;1484.3;15.6;343
"7883BE";"2025-10-27";10001;"Line 1";"NS";1894.5;1750.3;161.3;460
"7883NS";"2025-07-29";10003;"Line 1";"DS";1895.7;1816.2;83.4;389
"7883QK";"2025-03-18";10004;"Line 2";"DS";1501.1;1399.8;102.4;437
"7883SX";"2025-04-16";10009;"Line 1";"DS";1925.2;1836.5;104.2;451
"7883UY";"2025-10-16";10004;"Line 2";"NS";1775.9;1627.3;157.8;495
"7884OE";"2025-07-03";10009;"Line 1";"DS";1670.6;1587.4;92.8;415
"7884OI";"2025-07-02";10020;"Line 2";"DS";1819.4;1644.9;191.6;460
"7884XU";"2025-02-13";10011;"Line 2";"AS";1971.5;1860.1;122.0;442
"7885BR";"2025-05-20";10016;"Line 2";"AS";1357.1;1315.4;59.4;339
"7885PS";"2025-11-15";10005;"Line 2";"AS";1612.7;1402.5;223.0;397
"7885UO";"2025-12-23";10002;"Line 1";"AS";1711.1;1517.3;209.2;383
"7886AK";"2025-10-20";10002;"Line 1";"DS";2009.5;1811.5;200.5;436
"7886CZ";"2025-05-09";10003;"Line 1";"DS";1063.9;918.4;147.7;446
"7886LQ";"2025-12-09";10009;"Line 1";"NS";2323.0;2207.5;135.0;523
"7887IU";"2025-09-20";10002;"Line 1";"DS";2162.0;2048.0;114.5;356
"7887KW";"2025-07-30";10009;"Line 1";"DS";1384.9;1320.9;69.2;530
"7887RN";"2025-02-18";10008;"Line 2";"DS";1536.7;1393.5;150.8;354
"7888AI";"2025-02-11";10006;"Line 1";"DS";1701.8;1533.2;180.1;359
"7888BF";"2025-12-12";10020;"Line 2";"AS";2445.8;2202.0;262.7;391
"7888HL";"2025-10-26";10013;"Line 3";"DS";1977.6;1957.8;19.9;360
"7888HT";"2025-10-08";10001;"Line 1";"AS";1594.8;1513.7;92.5;492
"7888QA";"2025-12-18";10003;"Line 1";"AS";1652.4;1543.9;127.9;427
"7889AY";"2025-10-12";10014;"Line 2";"AS";2252.2;2229.7;28.8;424
"7889NJ";"2025-03-25";10012;"Line 1";"NS";2054.1;1787.0;272.0;480
"7890CH";"2025-03-08";10010;"Line 3";"AS";1508.7;1276.8;236.4;383
"7890JA";"2025-11-10";10016;"Line 2";"DS";1968.9;1949.2;20.8;445
"7890VE";"2025-10-04";10009;"Line 1";"DS";1663.7;1523.1;151.0;486
"7890YA";"2025-06-24";10020;"Line 2";"DS";1874.2;1762.8;127.2;420
"7891WL";"2025-09-10";10006;"Line 1";"AS";1499.7;1377.8;139.2;348
"7891ZS";"2025-06-29";10011;"Line 2";"DS";1566.2;1513.7;71.0;407
"7893CP";"2025-11-29";10005;"Line 2";"DS";1794.0;1580.3;217.5;395
"7893EZ";"2025-11-21";10015;"Line 1";"DS";1685.4;1649.3;51.6;449
"7893MS";"2025-05-05";10003;"Line 1";"DS";2083.5;1982.4;115.4;420
"7893TA";"2025-08-26";10002;"Line 1";"DS";1142.9;1091.1;52.2;440
"7893TM";"2025-12-04";10002;"Line 1";"AS";2020.2;1819.4;205.2;511
"7893XQ";"2025-01-17";10012;"Line 1";"DS";1957.0;1872.9;86.0;519
"7894AS";"2025-11-09";10019;"Line 3";"DS";2144.7;2123.3;37.4;427
"7895QO";"2025-02-14";10001;"Line 1";"AS";1494.2;1479.3;16.4;450
"7895RD";"2025-10-27";10020;"Line 2";"AS";1848.6;1766.0;89.3;414
"7895SU";"2025-06-30";10010;"Line 3";"DS";1480.6;1279.4;214.2;443
"7895UJ";"2025-03-11";10015;"Line 1";"DS";1739.7;1571.7;168.5;434
"7896FP";"2025-07-21";10003;"Line 1";"AS";1971.8;1783.7;198.2;492
"7897IH";"2025-07-08";10009;"Line 1";"DS";1668.0;1570.8;116.7;449
"7897UO";"2025-05-31";10009;"Line 1";"AS";1932.5;1730.6;204.1;461
"7899EW";"2025-11-29";10001;"Line 1";"DS";2052.6;1853.0;205.9;395
"7899KA";"2025-07-26";10009;"Line 1";"DS";1660.6;1507.4;165.4;451
"7899XW";"2025-09-26";10016;"Line 2";"AS";1619.2;1533.8;102.4;468
"7900BE";"2025-08-12";10008;"Line 2";"AS";1404.7;1376.4;38.7;423
"7900CA";"2025-01-17";10009;"Line 1";"DS";1848.2;1697.0;164.3;423
"7901JR";"2025-09-18";10008;"Line 2";"DS";1681.2;1406.1;276.9;423
"7901KM";"2025-12-22";10016;"Line 2";"DS";2111.8;1940.0;174.7;447
"7901LJ";"2025-12-29";10002;"Line 1";"AS";1670.2;1581.7;102.2;448
"7902CH";"2025-01-08";10018;"Line 1";"AS";1638.4;1452.0;196.1;384
"7902GR";"2025-04-17";10001;"Line 1";"NS";1536.1;1384.7;156.0;387
"7903JW";"2025-10-06";10015;"Line 1";"AS";1482.2;1342.2;153.2;450
"7903QX";"2025-11-10";10005;"Line 2";"AS";2407.7;2126.5;290.8;383
"7904KI";"2025-04-28";10004;"Line 2";"AS";1656.7;1636.4;37.9;463
"7904OJ";"2025-09-30";10002;"Line 1";"DS";1477.2;1434.7;48.3;413
"7904VH";"2025-05-02";10002;"Line 1";"AS";1560.6;1404.4;166.0;516
"7905FW";"2025-09-14";10002;"Line 1";"AS";1740.6;1699.3;49.0;499
"7905NO";"2025-12-04";10009;"Line 1";"DS";1992.2;1815.8;183.7;423
"7905PJ";"2025-05-11";10009;"Line 1";"NS";2036.1;1956.5;95.6;477
"7907ES";"2025-01-30";10004;"Line 2";"AS";2040.2;1993.6;48.7;543
"7907HX";"2025-10-09";10013;"Line 3";"DS";905.8;845.6;60.5;469
"7907IX";"2025-12-13";10005;"Line 2";"AS";1662.1;1482.2;184.1;397
"7907VP";"2025-07-10";10002;"Line 1";"NS";1780.3;1687.3;99.1;344
"7908HL";"2025-12-31";10001;"Line 1";"DS";1891.5;1872.6;28.2;313
"7908OQ";"2025-12-17";10003;"Line 1";"DS";1835.2;1720.0;129.8;377
"7910QO";"2025-12-11";10012;"Line 1";"DS";2235.2;2053.3;199.2;380
"7910ZP";"2025-08-01";10009;"Line 1";"AS";2151.0;2119.1;44.6;411
"7911OU";"2025-12-08";10008;"Line 2";"DS";1109.3;1062.8;52.4;383
"7911QD";"2025-12-21";10006;"Line 1";"AS";1617.5;1391.8;232.6;363
"7911WI";"2025-08-26";10001;"Line 1";"DS";1613.7;1459.0;155.5;395
"7912BM";"2025-04-29";10020;"Line 2";"DS";1751.8;1680.6;79.2;427
"7912CP";"2025-01-02";10001;"Line 1";"DS";1584.7;1491.6;94.7;406
"7912RU";"2025-07-01";10020;"Line 2";"DS";1682.5;1581.0;114.6;513
"7914XW";"2025-02-18";10011;"Line 2";"DS";1458.6;1443.6;20.9;513
"7915AT";"2025-10-21";10004;"Line 2";"AS";1773.2;1701.4;72.0;517
"7915SD";"2025-02-19";10010;"Line 3";"DS";1857.5;1711.6;156.1;585
"7915XQ";"2025-03-18";10008;"Line 2";"AS";1755.1;1652.6;120.4;355
"7915YY";"2025-05-22";10015;"Line 1";"DS";1788.8;1614.8;183.3;401
"7915ZT";"2025-10-25";10003;"Line 1";"NS";1363.0;1313.6;68.7;483
"7916JU";"2025-01-05";10012;"Line 1";"DS";2058.1;1834.3;241.1;367
"7916LR";"2025-05-20";10012;"Line 1";"DS";2476.4;2311.9;165.1;414
"7917JQ";"2025-10-24";10020;"Line 2";"DS";1894.1;1733.2;169.9;331
"7917ZG";"2025-04-26";10012;"Line 1";"DS";1645.2;1504.7;152.2;452
"7918BG";"2025-07-11";10006;"Line 1";"AS";1825.4;1807.1;19.7;427
"7918HF";"2025-11-19";10012;"Line 1";"AS";2417.0;2166.8;260.8;457
"7918JG";"2025-09-15";10014;"Line 2";"NS";1606.5;1470.5;146.0;449
"7919JP";"2025-04-23";10004;"Line 2";"AS";1865.6;1774.8;100.1;403
"7919VE";"2025-12-04";10018;"Line 1";"DS";1689.2;1657.7;43.0;523
"7919XO";"2025-12-13";10001;"Line 1";"DS";1373.3;1326.3;49.5;305
"7920CO";"2025-05-02";10014;"Line 2";"DS";1857.8;1663.3;204.7;370
"7920EP";"2025-09-26";10002;"Line 1";"NS";1881.8;1677.4;219.4;498
"7920MF";"2025-07-03";10012;"Line 1";"AS";1988.3;1764.0;236.6;454
"7921JS";"2025-04-06";10010;"Line 3";"AS";1114.1;990.7;128.5;511
"7921SF";"2025-03-13";10011;"Line 2";"AS";1408.0;1243.4;171.6;354
"7921UO";"2025-12-26";10015;"Line 1";"DS";1427.4;1258.4;171.6;375
"7922NP";"2025-08-07";10002;"Line 1";"DS";1886.3;1813.7;86.7;278
"7923NY";"2025-12-22";10006;"Line 1";"DS";2430.3;2406.0;40.1;404
"7923VV";"2025-06-26";10012;"Line 1";"AS";1481.6;1440.9;49.8;420
"7923VW";"2025-11-30";10020;"Line 2";"DS";2171.2;1996.7;180.6;442
"7924CY";"2025-03-02";10020;"Line 2";"NS";1718.4;1598.3;133.4;471
"7924TX";"2025-06-20";10005;"Line 2";"AS";1709.3;1528.5;186.6;433
"7924VW";"2025-07-28";10005;"Line 2";"AS";1798.0;1591.7;224.5;406
"7925CU";"2025-08-20";10012;"Line 1";"DS";2358.1;2261.4;105.9;435
"7925UF";"2025-01-22";10011;"Line 2";"NS";1284.8;1200.4;86.8;387
"7925YX";"2025-11-20";10020;"Line 2";"NS";1635.8;1593.4;47.9;334
"7926DP";"2025-08-10";10004;"Line 2";"DS";2158.0;1991.9;177.0;413
"7927BK";"2025-08-17";10004;"Line 2";"DS";1456.3;1372.1;85.5;299
"7927GJ";"2025-06-27";10012;"Line 1";"DS";2048.0;2027.5;31.8;506
"7927JX";"2025-01-16";10018;"Line 1";"AS";2484.3;2421.2;64.7;420
"7927SV";"2025-05-05";10002;"Line 1";"NS";1896.1;1869.2;34.0;452
"7927TK";"2025-05-11";10009;"Line 1";"AS";2315.6;2079.8;238.4;416
"7927VU";"2025-10-18";10007;"Line 3";"AS";1815.4;1728.5;89.4;373
"7927YC";"2025-08-18";10007;"Line 3";"AS";1785.6;1593.2;195.0;450
"7929MP";"2025-11-16";10001;"Line 1";"AS";1452.8;1321.1;149.1;381
"7930CD";"2025-05-09";10001;"Line 1";"DS";1577.4;1485.0;96.8;508
"7931GL";"2025-04-25";10003;"Line 1";"DS";1936.2;1790.0;152.5;414
"7931ZK";"2025-12-06";10019;"Line 3";"AS";1906.5;1887.4;31.2;454
"7932IK";"2025-12-10";10007;"Line 3";"DS";2150.8;1973.8;196.9;393
"7932MM";"2025-01-07";10019;"Line 3";"AS";1687.1;1596.2;98.0;429
"7932WP";"2025-01-31";10015;"Line 1";"DS";1772.6;1546.6;233.5;459
"7932ZP";"2025-07-23";10005;"Line 2";"AS";1508.3;1410.7;114.0;472
"7933EH";"2025-03-28";10017;"Line 3";"NS";1906.0;1817.7;89.7;375
"7933GP";"2025-12-17";10012;"Line 1";"AS";2648.1;2505.8;147.4;423
"7933VU";"2025-01-25";10001;"Line 1";"NS";2026.5;1869.1;169.9;456
"7933WB";"2025-08-05";10005;"Line 2";"DS";2087.4;2024.7;68.1;508
"7933YZ";"2025-04-01";10019;"Line 3";"NS";2008.1;1849.6;164.5;466
"7934AS";"2025-12-13";10020;"Line 2";"NS";1795.6;1752.4;60.0;387
"7934TI";"2025-12-14";10010;"Line 3";"DS";2412.7;2215.6;197.4;329
"7934ZS";"2025-01-28";10010;"Line 3";"AS";2237.0;2118.5;125.2;318
"7935CX";"2025-07-15";10006;"Line 1";"DS";1668.2;1587.1;90.4;355
"7935LV";"2025-03-24";10004;"Line 2";"DS";1985.3;1826.8;176.5;419
"7935RU";"2025-07-18";10016;"Line 2";"AS";2233.1;2091.5;159.4;375
"7936CV";"2025-08-26";10015;"Line 1";"AS";1301.2;1250.3;66.9;347
"7936NR";"2025-03-15";10012;"Line 1";"AS";1668.2;1498.5;174.4;466
"7936ZD";"2025-06-01";10012;"Line 1";"AS";1662.3;1489.4;192.2;485
"7937FP";"2025-01-01";10006;"Line 1";"NS";1485.6;1388.2;100.7;479
"7938DC";"2025-10-04";10011;"Line 2";"DS";1982.2;1858.3;142.3;386
"7938OE";"2025-02-25";10013;"Line 3";"DS";1258.0;1167.4;102.2;478
"7938RS";"2025-05-10";10003;"Line 1";"AS";1581.7;1506.6;93.9;466
"7939AX";"2025-11-18";10010;"Line 3";"DS";1825.7;1742.8;89.4;423
"7939FI";"2025-11-28";10001;"Line 1";"DS";1372.8;1253.3;124.5;486
"7939TQ";"2025-03-29";10014;"Line 2";"DS";2129.0;1880.0;250.4;475
"7939XW";"2025-05-17";10005;"Line 2";"DS";1582.8;1428.9;171.7;404
"7940KW";"2025-07-06";10019;"Line 3";"NS";1404.9;1284.5;129.3;529
"7941BA";"2025-01-20";10004;"Line 2";"AS";2003.1;1796.1;222.6;461
"7941ES";"2025-03-01";10014;"Line 2";"NS";1540.8;1403.3;147.7;460
"7941PF";"2025-11-24";10004;"Line 2";"DS";1628.4;1515.7;121.1;545
"7942FA";"2025-05-02";10008;"Line 2";"DS";2412.9;2205.4;211.1;460
"7942JR";"2025-04-24";10014;"Line 2";"AS";1362.9;1276.5;95.7;401
"7942ZO";"2025-10-30";10001;"Line 1";"DS";2018.0;1997.8;31.1;434
"7943DF";"2025-01-30";10007;"Line 3";"DS";1126.7;988.1;144.2;509
"7943UD";"2025-02-12";10005;"Line 2";"AS";1473.3;1392.0;86.4;473
"7944BS";"2025-06-23";10020;"Line 2";"DS";1524.0;1484.4;40.2;432
"7944JV";"2025-08-29";10008;"Line 2";"DS";1156.6;1014.4;143.0;425
"7944QZ";"2025-11-10";10005;"Line 2";"DS";1521.5;1381.2;145.9;431
"7944TJ";"2025-06-28";10016;"Line 2";"NS";2127.1;1870.3;259.1;415
"7944UY";"2025-08-12";10015;"Line 1";"DS";1997.6;1642.6;372.6;424
"7944XU";"2025-03-22";10016;"Line 2";"DS";1722.3;1538.8;184.0;508
"7945LG";"2025-08-28";10002;"Line 1";"DS";2167.6;1915.5;266.2;500
"7945VS";"2025-11-23";10006;"Line 1";"DS";954.0;852.2;105.8;419
"7947ZU";"2025-03-06";10001;"Line 1";"DS";2261.8;2119.7;144.2;409
"7948FQ";"2025-10-24";10003;"Line 1";"NS";1525.4;1421.7;119.3;378
"7948GC";"2025-09-16";10004;"Line 2";"AS";1068.4;994.8;88.5;494
"7948JO";"2025-04-13";10012;"Line 1";"AS";2302.7;2091.1;221.2;344
"7948KA";"2025-10-08";10003;"Line 1";"DS";1754.1;1559.3;201.3;380
"7948QX";"2025-11-08";10012;"Line 1";"DS";2430.3;2234.3;215.0;466
"7949HD";"2025-02-08";10008;"Line 2";"DS";2059.4;1930.9;135.6;335
"7949HX";"2025-09-01";10020;"Line 2";"AS";1579.9;1347.9;237.6;408
"7949PB";"2025-04-15";10001;"Line 1";"DS";1547.7;1392.0;165.6;378
"7949SU";"2025-01-16";10007;"Line 3";"AS";1849.7;1699.0;159.8;485
"7950KW";"2025-07-03";10018;"Line 1";"DS";2363.2;2132.6;247.6;424
"7950SD";"2025-06-26";10004;"Line 2";"NS";2187.9;2010.8;187.0;381
"7950WG";"2025-01-15";10001;"Line 1";"DS";1780.6;1736.4;61.1;395
"7951SV";"2025-10-16";10007;"Line 3";"NS";2370.1;2242.2;145.3;405
"7952BO";"2025-03-14";10015;"Line 1";"AS";1915.9;1865.5;57.4;443
"7952CG";"2025-03-29";10002;"Line 1";"DS";1668.7;1504.0;171.7;526
"7952JE";"2025-03-05";10004;"Line 2";"DS";1814.2;1771.3;49.1;422
"7952YT";"2025-11-24";10010;"Line 3";"AS";1716.3;1563.6;160.2;498
"7953LJ";"2025-12-21";10015;"Line 1";"DS";2117.9;2096.7;39.0;364
"7954SR";"2025-11-08";10005;"Line 2";"DS";1813.4;1760.6;65.2;381
"7954TL";"2025-03-20";10007;"Line 3";"DS";1933.4;1715.6;224.1;449
"7955AX";"2025-07-22";10006;"Line 1";"NS";1731.9;1624.1;120.9;469
"7955FA";"2025-10-22";10002;"Line 1";"AS";1259.0;1246.4;24.3;411
"7955VG";"2025-04-22";10020;"Line 2";"AS";1264.9;1166.0;107.0;361
"7956DX";"2025-03-10";10007;"Line 3";"AS";1945.1;1705.3;249.5;409
"7956VF";"2025-07-19";10002;"Line 1";"AS";2183.9;1947.5;253.4;393
"7957MK";"2025-11-13";10005;"Line 2";"DS";2015.5;1858.8;173.5;399
"7957PF";"2025-02-14";10001;"Line 1";"DS";2123.1;1936.9;195.7;408
"7957UE";"2025-09-22";10012;"Line 1";"DS";1680.3;1631.8;63.3;387
"7957WF";"2025-06-08";10006;"Line 1";"AS";1081.7;993.8;93.3;406
"7958XB";"2025-07-28";10013;"Line 3";"AS";1933.5;1798.8;149.0;414
"7959GM";"2025-08-22";10019;"Line 3";"DS";1452.6;1426.7;43.5;523
"7959NI";"2025-09-19";10018;"Line 1";"NS";2268.0;2040.0;234.1;499
"7959NP";"2025-06-28";10020;"Line 2";"AS";1887.0;1612.4;278.1;397
"7960CK";"2025-06-26";10016;"Line 2";"AS";1350.8;1201.5;154.0;445
"7960DB";"2025-02-24";10001;"Line 1";"AS";1862.9;1738.4;136.0;443
"7960UN";"2025-02-20";10001;"Line 1";"DS";1554.1;1385.0;186.8;411
"7961OX";"2025-08-30";10005;"Line 2";"DS";1865.9;1731.2;135.5;376
"7961XJ";"2025-07-17";10009;"Line 1";"DS";1552.0;1433.8;118.7;418
"7961YO";"2025-05-02";10004;"Line 2";"AS";2247.9;1979.4;274.4;447
"7962QM";"2025-01-31";10005;"Line 2";"AS";1651.9;1518.2;138.8;512
"7963KL";"2025-08-28";10002;"Line 1";"NS";1109.5;1001.1;124.4;394
"7963VS";"2025-06-22";10002;"Line 1";"DS";1963.4;1743.0;228.9;372
"7964GX";"2025-01-10";10012;"Line 1";"DS";1914.6;1779.1;135.6;434
"7964NJ";"2025-12-28";10007;"Line 3";"DS";2196.1;2108.6;94.3;345
"7964NS";"2025-04-03";10002;"Line 1";"NS";1924.1;1904.9;32.4;476
"7965ZA";"2025-05-17";10007;"Line 3";"DS";1725.4;1611.3;126.1;410
"7966CD";"2025-06-21";10002;"Line 1";"NS";1804.9;1731.4;75.0;489
"7966DK";"2025-11-08";10001;"Line 1";"DS";1389.7;1269.2;124.8;456
"7966WL";"2025-01-12";10008;"Line 2";"DS";1122.2;1055.1;82.9;482
"7966YD";"2025-11-29";10016;"Line 2";"DS";2064.8;1930.0;139.6;418
"7967RW";"2025-04-26";10003;"Line 1";"DS";2223.5;2157.9;73.6;410
"7968BT";"2025-01-13";10019;"Line 3";"DS";1998.4;1827.9;176.9;499
"7968NO";"2025-11-10";10002;"Line 1";"DS";1683.5;1468.8;231.0;424
"7968PR";"2025-05-27";10010;"Line 3";"DS";1984.8;1682.4;311.3;396
"7969DI";"2025-02-21";10003;"Line 1";"DS";2372.7;2349.0;38.7;412
"7969OR";"2025-04-23";10003;"Line 1";"AS";1821.5;1653.3;170.2;339
"7969PG";"2025-02-05";10002;"Line 1";"DS";1906.7;1689.7;222.0;383
"7969PI";"2025-03-24";10019;"Line 3";"AS";1710.8;1583.9;130.8;424
"7970KK";"2025-03-02";10001;"Line 1";"DS";1254.8;1051.0;214.2;494
"7970LI";"2025-06-13";10002;"Line 1";"DS";1541.7;1419.1;127.4;464
"7970UR";"2025-09-09";10003;"Line 1";"DS";1234.7;1207.9;34.1;340
"7971YV";"2025-07-08";10007;"Line 3";"AS";2006.9;1956.5;54.8;422
"7972FC";"2025-05-20";10003;"Line 1";"DS";1241.9;1105.1;143.7;454
"7972TT";"2025-10-01";10016;"Line 2";"DS";1090.0;981.0;113.2;386
"7972XJ";"2025-11-30";10020;"Line 2";"NS";1795.0;1667.6;144.4;405
"7973DL";"2025-05-06";10003;"Line 1";"AS";1570.1;1454.8;125.9;476
"7974AD";"2025-03-18";10008;"Line 2";"NS";1681.7;1627.4;61.5;441
"7974XM";"2025-07-24";10020;"Line 2";"AS";1561.5;1388.7;175.5;415
"7975AD";"2025-11-25";10018;"Line 1";"AS";2094.2;1907.8;195.3;375
"7975IV";"2025-11-07";10005;"Line 2";"DS";1337.5;1243.8;113.6;451
"7976EJ";"2025-12-25";10003;"Line 1";"DS";1328.5;1222.6;124.6;465
"7978LR";"2025-06-25";10008;"Line 2";"DS";1194.3;1101.1;101.3;471
"7978VN";"2025-01-02";10002;"Line 1";"DS";1946.1;1879.1;77.8;392
"7979FA";"2025-03-14";10003;"Line 1";"DS";2176.0;2026.0;158.7;344
"7979MW";"2025-04-16";10020;"Line 2";"NS";1467.2;1395.3;87.8;465
"7979OI";"2025-08-12";10003;"Line 1";"DS";1595.8;1482.7;117.9;435
"7979OL";"2025-12-16";10007;"Line 3";"DS";2117.3;1893.2;233.6;455
"7980AX";"2025-03-21";10005;"Line 2";"DS";2222.9;1997.9;241.9;369
"7980RL";"2025-04-17";10010;"Line 3";"AS";2079.9;1776.0;305.9;489
"7981KL";"2025-03-09";10004;"Line 2";"NS";1757.5;1622.3;142.0;472
"7981WC";"2025-04-25";10004;"Line 2";"DS";1043.2;1006.9;51.6;530
"7982NT";"2025-09-16";10002;"Line 1";"AS";1840.1;1782.2;59.4;377
"7983CS";"2025-03-14";10015;"Line 1";"AS";1736.9;1598.7;157.4;387
"7983HP";"2025-01-02";10016;"Line 2";"AS";2117.7;1986.6;132.3;419
"7984ED";"2025-06-22";10017;"Line 3";"AS";1114.2;1059.3;68.6;476
"7984KJ";"2025-03-07";10012;"Line 1";"DS";1805.2;1719.4;98.8;405
"7984RM";"2025-12-20";10003;"Line 1";"AS";1941.5;1879.6;63.7;418
"7984YJ";"2025-01-15";10002;"Line 1";"AS";1705.2;1688.1;18.5;503
"7984ZA";"2025-03-06";10003;"Line 1";"NS";1910.3;1816.7;101.1;402
"7985RU";"2025-07-26";10016;"Line 2";"NS";2074.2;1877.9;205.4;437
"7985WT";"2025-02-09";10012;"Line 1";"NS";2299.3;2006.3;302.3;392
"7987GB";"2025-05-25";10019;"Line 3";"DS";2052.2;1708.2;344.1;416
"7987HW";"2025-08-26";10010;"Line 3";"DS";2028.4;1937.8;104.4;465
"7987QX";"2025-06-05";10003;"Line 1";"AS";1624.7;1416.8;224.2;455
"7988HH";"2025-03-19";10012;"Line 1";"AS";1846.3;1657.8;196.1;399
"7990LK";"2025-02-07";10007;"Line 3";"AS";1228.0;1068.4;174.0;450
"7991DQ";"2025-12-17";10020;"Line 2";"NS";2463.3;2296.5;183.5;366
"7991GC";"2025-06-26";10008;"Line 2";"AS";1874.1;1628.2;259.2;440
"7991TA";"2025-05-04";10001;"Line 1";"DS";1759.3;1560.3;209.3;436
"7992EV";"2025-05-10";10015;"Line 1";"DS";1493.0;1370.2;127.7;353
"7992QL";"2025-10-06";10019;"Line 3";"NS";2063.6;1959.2;114.9;383
"7992VK";"2025-03-24";10003;"Line 1";"DS";2009.0;1864.2;151.8;497
"7993FX";"2025-03-25";10016;"Line 2";"NS";1644.2;1529.3;122.2;421
"7993JC";"2025-04-08";10017;"Line 3";"DS";1805.0;1638.7;179.7;422
"7993UM";"2025-12-28";10002;"Line 1";"NS";1503.6;1387.0;127.0;325
"7994DG";"2025-01-01";10008;"Line 2";"AS";1874.3;1839.8;51.8;369
"7994KE";"2025-09-02";10009;"Line 1";"DS";1390.0;1266.9;136.9;384
"7994TU";"2025-12-23";10002;"Line 1";"DS";2230.5;2112.1;134.6;464
"7995HX";"2025-01-20";10014;"Line 2";"NS";1986.4;1961.3;35.8;485
"7995LI";"2025-02-24";10004;"Line 2";"AS";2087.8;1895.2;194.2;499
"7995UD";"2025-03-17";10007;"Line 3";"NS";1845.7;1757.5;94.0;422
"7996JU";"2025-08-14";10007;"Line 3";"DS";1700.4;1578.8;127.0;361
"7996LE";"2025-09-20";10003;"Line 1";"DS";1564.3;1400.9;180.7;434
"7996QA";"2025-07-08";10001;"Line 1";"DS";1430.5;1306.1;131.7;410
"7996VY";"2025-11-20";10003;"Line 1";"DS";2479.2;2298.4;185.7;419
"7996ZU";"2025-10-11";10006;"Line 1";"AS";1565.9;1461.3;112.3;481
"7997GI";"2025-08-22";10014;"Line 2";"DS";1730.0;1537.9;197.8;400
"7999AY";"2025-02-28";10002;"Line 1";"DS";2310.3;2179.2;140.4;482
"7999CU";"2025-06-23";10004;"Line 2";"DS";2177.3;2131.4;58.8;442
"7999GW";"2025-06-03";10003;"Line 1";"DS";2149.3;1984.7;178.6;388
"7999QE";"2025-03-07";10014;"Line 2";"NS";1814.9;1547.9;285.9;423
"7999WB";"2025-07-28";10009;"Line 1";"DS";2249.4;2187.4;67.4;466
"8000HJ";"2025-02-27";10012;"Line 1";"NS";1509.2;1433.1;95.6;496
"8000HK";"2025-08-02";10016;"Line 2";"AS";1423.6;1306.2;118.0;420
"8000NN";"2025-04-28";10020;"Line 2";"DS";1849.8;1814.4;47.1;442
"8000RV";"2025-05-29";10017;"Line 3";"DS";1923.7;1834.6;92.0;386
"8001ZC";"2025-06-06";10003;"Line 1";"DS";1512.1;1399.4;112.8;548
"8002VY";"2025-01-13";10001;"Line 1";"AS";2388.2;2204.4;192.6;580
"8002YM";"2025-12-01";10004;"Line 2";"DS";1452.5;1409.6;53.5;389
"8003BU";"2025-03-01";10008;"Line 2";"AS";2077.9;1958.9;131.3;461
"8003JI";"2025-07-04";10010;"Line 3";"AS";1514.8;1486.0;34.5;252
"8003SP";"2025-03-17";10005;"Line 2";"DS";1433.6;1300.8;136.3;446
"8003XS";"2025-10-08";10007;"Line 3";"DS";1759.1;1643.1;130.7;390
"8003YY";"2025-08-13";10002;"Line 1";"DS";1969.1;1750.4;226.2;418
"8004CQ";"2025-11-28";10015;"Line 1";"AS";1430.8;1344.7;94.3;422
"8004DU";"2025-04-22";10014;"Line 2";"NS";1892.7;1677.0;224.9;367
"8004GM";"2025-04-12";10006;"Line 1";"DS";1619.3;1491.5;146.2;398
"8005HR";"2025-09-25";10012;"Line 1";"DS";1585.6;1479.5;109.7;470
"8006FQ";"2025-04-27";10007;"Line 3";"AS";1193.2;1169.0;41.1;344
"8006NE";"2025-03-08";10002;"Line 1";"DS";2684.5;2448.2;244.5;413
"8006RU";"2025-08-30";10012;"Line 1";"DS";1789.4;1762.1;34.1;400
"8007DK";"2025-06-27";10003;"Line 1";"NS";2113.9;1969.6;146.7;421
"8007FH";"2025-09-21";10018;"Line 1";"DS";1810.0;1647.8;178.2;376
"8007PB";"2025-09-15";10019;"Line 3";"NS";1517.4;1388.6;148.5;409
"8007PH";"2025-05-12";10010;"Line 3";"DS";2632.8;2491.0;156.1;494
"8007XN";"2025-12-14";10001;"Line 1";"AS";1643.8;1627.4;27.6;528
"8008JY";"2025-11-20";10008;"Line 2";"AS";1783.1;1613.8;173.4;437
"8008SL";"2025-08-20";10002;"Line 1";"AS";2025.7;1731.9;302.1;474
