"Downtime_id";"Batch_id";"Downtime_minutes";"Severity";"Reason"
31966;"4871KZ";121;"High";"Cleaning"
11690;"1898YT";63;"Medium";"Maintenance"
39319;"2923SV";87;"Medium";"Material Shortage"
82998;"3060DO";50;"Medium";"Packaging Issue"
91711;"4990WU";133;"High";"Cleaning"
62911;"7109OX";70;"Medium";"Machine Jam"
28149;"3279LU";147;"High";"Packaging Issue"
16245;"5064OC";41;"Low";"Cleaning"
48742;"7372AJ";71;"Medium";"Power Failure"
90456;"9763GP";54;"Medium";"Sensor Fault"
65181;"2909AQ";59;"Medium";"Packaging Issue"
41819;"4661TT";64;"Medium";"Power Failure"
91654;"1364BA";29;"Low";"Power Failure"
17058;"8940PE";14;"Low";"Machine Jam"
54555;"2644VY";228;"High";"Machine Jam"
24794;"1502QX";69;"Medium";"Machine Jam"
39129;"4294RB";10;"Low";"Sensor Fault"
52948;"6494XI";36;"Low";"Machine Jam"
49558;"7610HS";28;"Low";"Maintenance"
15022;"5327CP";242;"High";"Maintenance"
46994;"1164ZQ";45;"Low";"Machine Jam"
25469;"8282GG";38;"Low";"Packaging Issue"
13185;"3593IO";39;"Low";"Sensor Fault"
84452;"8240HZ";101;"High";"Maintenance"
74536;"1599YP";193;"High";"Maintenance"
45543;"5349FX";227;"High";"Sensor Fault"
88964;"9227AD";71;"Medium";"Packaging Issue"
98131;"8657TJ";33;"Low";"Machine Jam"
72775;"1452BL";164;"High";"Machine Jam"
61619;"9911OU";299;"High";"Cleaning"
52278;"7860CB";80;"Medium";"Machine Jam"
80311;"8002YM";112;"Medium";"Maintenance"
97374;"6609NT";104;"Medium";"Packaging Issue"
76087;"3667TF";22;"Low";"Power Failure"
27720;"7949PB";23;"Low";"Cleaning"
99107;"5719MD";33;"Low";"Maintenance"
88519;"3025GM";56;"Medium";"Packaging Issue"
19976;"6590VL";22;"Low";"Cleaning"
31380;"7827VG";112;"Medium";"Packaging Issue"
51531;"3130YU";16;"Low";"Machine Jam"
13116;"1632QA";106;"Medium";"Machine Jam"
55551;"2755YV";54;"Medium";"Maintenance"
52835;"5204BZ";267;"High";"Packaging Issue"
59092;"8061WZ";8;"Low";"Cleaning"
48645;"2106ML";91;"High";"Packaging Issue"
68485;"6643OH";27;"Low";"Maintenance"
10048;"2318YV";62;"Medium";"Machine Jam"
20096;"9516HP";7;"Low";"Material Shortage"
19935;"2354LX";155;"High";"Material Shortage"
34343;"4542IN";28;"Low";"Machine Jam"
74300;"4587DU";45;"Medium";"Cleaning"
84687;"2782XC";89;"Medium";"Power Failure"
36035;"3413VJ";28;"Low";"Maintenance"
64504;"4188XH";60;"Medium";"Power Failure"
86529;"9833TE";33;"Medium";"Cleaning"
33263;"2769ZJ";111;"Medium";"Material Shortage"
23702;"1794TM";97;"Medium";"Packaging Issue"
68463;"8075IF";266;"High";"Maintenance"
61808;"9207DL";105;"Medium";"Machine Jam"
79317;"9497EV";45;"Medium";"Cleaning"
41690;"1884EW";98;"Medium";"Maintenance"
88916;"3392QN";35;"Low";"Maintenance"
89991;"7095OH";40;"Medium";"Machine Jam"
52994;"8056SQ";247;"High";"Maintenance"
26828;"1682SF";81;"Medium";"Material Shortage"
24388;"9479HA";169;"High";"Packaging Issue"
67492;"7287KI";21;"Low";"Packaging Issue"
92305;"1093WT";35;"Medium";"Machine Jam"
12598;"3481JC";34;"Medium";"Machine Jam"
61058;"4019FH";108;"Medium";"Packaging Issue"
14546;"9939WZ";65;"Medium";"Machine Jam"
94884;"2384IT";31;"Medium";"Packaging Issue"
87710;"3833VV";84;"Medium";"Machine Jam"
74434;"7330OR";204;"High";"Power Failure"
31835;"6999DQ";58;"Medium";"Packaging Issue"
46066;"1738MI";45;"Medium";"Machine Jam"
62145;"5108DP";259;"High";"Machine Jam"
45985;"1549WV";90;"Medium";"Packaging Issue"
22152;"5043VX";40;"Low";"Machine Jam"
87428;"9419KU";68;"Medium";"Machine Jam"
26186;"8169ZW";222;"High";"Machine Jam"
28806;"8172EG";110;"High";"Cleaning"
87551;"9985GK";72;"Medium";"Machine Jam"
29025;"6189WH";8;"Low";"Machine Jam"
60972;"6154XJ";54;"Medium";"Maintenance"
27724;"2183BA";85;"High";"Maintenance"
83266;"7318SD";121;"High";"Cleaning"
26406;"4888LG";257;"High";"Power Failure"
71943;"5685DE";253;"High";"Power Failure"
11410;"8426CX";22;"Low";"Cleaning"
35302;"5642DR";63;"Medium";"Packaging Issue"
67662;"5500RN";38;"Low";"Material Shortage"
10010;"6497FK";38;"Medium";"Packaging Issue"
47961;"3558YK";44;"Low";"Maintenance"
59444;"3769TR";113;"Medium";"Packaging Issue"
87341;"2576SB";57;"Medium";"Maintenance"
20913;"5741QS";9;"Low";"Maintenance"
37014;"6396GN";102;"Medium";"Machine Jam"
56822;"9293YU";24;"Low";"Sensor Fault"
92995;"7188WO";41;"Low";"Maintenance"
25684;"2794ET";65;"Medium";"Machine Jam"
94649;"6845LM";88;"Medium";"Machine Jam"
48707;"2100NL";45;"Medium";"Sensor Fault"
60605;"6169YM";28;"Low";"Machine Jam"
27441;"8657HN";105;"Low";"Machine Jam"
14849;"1469RY";27;"Low";"Packaging Issue"
11424;"5826UI";38;"Low";"Machine Jam"
60764;"8417WC";104;"Medium";"Maintenance"
60437;"5120UM";13;"Low";"Power Failure"
90223;"3728RF";31;"Medium";"Power Failure"
72568;"6507ZK";62;"Medium";"Cleaning"
22054;"3971XC";33;"Low";"Power Failure"
61818;"4616YH";239;"High";"Cleaning"
84304;"2370BH";290;"High";"Packaging Issue"
71301;"9628OQ";129;"High";"Packaging Issue"
71016;"4442NM";182;"High";"Machine Jam"
90787;"8339RP";84;"Medium";"Maintenance"
99773;"6083HJ";288;"High";"Cleaning"
16490;"7146WV";244;"High";"Packaging Issue"
27182;"6986MZ";108;"High";"Cleaning"
92658;"8393ZP";33;"Medium";"Packaging Issue"
31665;"1761TT";21;"Low";"Material Shortage"
31313;"3062HA";44;"Medium";"Machine Jam"
74373;"6816XG";201;"High";"Packaging Issue"
23676;"2845GG";42;"Low";"Power Failure"
86958;"3602LA";242;"High";"Packaging Issue"
89223;"8194LR";297;"High";"Sensor Fault"
62722;"6885TM";218;"High";"Machine Jam"
53977;"3010RF";105;"Medium";"Packaging Issue"
13965;"4107IB";58;"Medium";"Machine Jam"
10273;"2107IY";18;"Low";"Machine Jam"
13125;"5721LD";35;"Medium";"Machine Jam"
52993;"8017EQ";69;"Medium";"Cleaning"
14281;"3004YV";20;"Low";"Sensor Fault"
82274;"2023MS";76;"Medium";"Sensor Fault"
26886;"4638NG";115;"Medium";"Cleaning"
40160;"1881IK";270;"High";"Sensor Fault"
25156;"2835RV";38;"Medium";"Material Shortage"
73390;"6457YJ";10;"Low";"Cleaning"
48569;"6264LP";222;"High";"Machine Jam"
74979;"4626DL";109;"Medium";"Cleaning"
27539;"3032AS";111;"Medium";"Packaging Issue"
89158;"5149GF";263;"High";"Power Failure"
75451;"6570PM";118;"High";"Packaging Issue"
83619;"8440MS";193;"High";"Maintenance"
39755;"7646NY";71;"Medium";"Sensor Fault"
74925;"1174SI";154;"High";"Sensor Fault"
27820;"3700EH";61;"Medium";"Power Failure"
43167;"7233GS";225;"High";"Machine Jam"
98250;"3129WC";76;"Medium";"Machine Jam"
90294;"5344EN";93;"Medium";"Cleaning"
44852;"1717YO";97;"Medium";"Packaging Issue"
88529;"7883QK";272;"High";"Machine Jam"
55206;"7143CE";25;"Low";"Machine Jam"
70445;"2059TB";14;"Low";"Machine Jam"
15312;"1682ZD";65;"Medium";"Power Failure"
42041;"2106HU";23;"Low";"Maintenance"
50638;"4881XR";12;"Low";"Cleaning"
91545;"4588LF";117;"Medium";"Machine Jam"
19262;"3029PI";14;"Low";"Cleaning"
70499;"8711BH";37;"Low";"Packaging Issue"
57135;"4256PV";63;"Medium";"Packaging Issue"
61517;"4149OR";8;"Low";"Sensor Fault"
74308;"7482PW";201;"High";"Machine Jam"
25763;"4260BC";210;"High";"Maintenance"
21162;"6289FM";11;"Low";"Material Shortage"
92519;"5142KH";78;"Medium";"Cleaning"
60736;"1253SG";17;"Low";"Machine Jam"
97464;"1297FM";5;"Low";"Packaging Issue"
65676;"1245PX";44;"Low";"Machine Jam"
19663;"2392AD";68;"Medium";"Power Failure"
34594;"7888HL";44;"Low";"Machine Jam"
92153;"5680YN";60;"Medium";"Machine Jam"
82242;"9239EB";94;"Medium";"Sensor Fault"
95599;"9031OO";45;"Low";"Maintenance"
32861;"6910AS";42;"Low";"Machine Jam"
69707;"1406KL";6;"Low";"Cleaning"
30793;"3676OH";244;"High";"Cleaning"
43439;"5054NO";99;"Medium";"Power Failure"
13862;"7938RS";102;"Medium";"Machine Jam"
99024;"2428UU";77;"Medium";"Cleaning"
73270;"7072PV";65;"Medium";"Machine Jam"
54380;"1912QJ";40;"Low";"Maintenance"
85439;"8042OH";240;"High";"Sensor Fault"
41821;"2462AF";86;"Medium";"Machine Jam"
49695;"4842QX";15;"Low";"Machine Jam"
79686;"4753VH";35;"Low";"Cleaning"
40826;"6689FW";17;"Low";"Sensor Fault"
49591;"9376WG";65;"Medium";"Material Shortage"
17558;"6558LR";60;"Medium";"Power Failure"
14820;"7012VK";41;"Low";"Maintenance"
98590;"8020NN";54;"Medium";"Cleaning"
91610;"9041IB";99;"Medium";"Cleaning"
35444;"6825GD";45;"Medium";"Machine Jam"
85093;"7940KW";103;"Medium";"Material Shortage"
35470;"6107YN";109;"Medium";"Packaging Issue"
55560;"4857WR";119;"Medium";"Maintenance"
72943;"7657TI";191;"High";"Packaging Issue"
18087;"7279SS";15;"Low";"Power Failure"
13432;"2494DC";45;"Low";"Power Failure"
13272;"5957EX";62;"Medium";"Sensor Fault"
81588;"9924XC";19;"Low";"Sensor Fault"
29924;"7312QB";297;"High";"Machine Jam"
81147;"5704OS";90;"Medium";"Material Shortage"
86494;"3342DE";114;"Medium";"Packaging Issue"
25226;"1066DJ";88;"Medium";"Machine Jam"
15472;"6768JG";95;"Medium";"Material Shortage"
66870;"9348YQ";144;"High";"Packaging Issue"
94314;"4910VQ";216;"High";"Sensor Fault"
24332;"1405GB";40;"Low";"Machine Jam"
28588;"1729YN";60;"Medium";"Machine Jam"
88248;"3094EU";19;"Low";"Material Shortage"
54611;"9031XI";70;"Medium";"Machine Jam"
29824;"8165QW";214;"High";"Maintenance"
38232;"4665FE";116;"Medium";"Machine Jam"
88901;"7392IZ";78;"Medium";"Machine Jam"
41729;"1721HK";173;"High";"Packaging Issue"
16600;"4882SY";65;"Medium";"Cleaning"
79265;"9015YX";57;"Medium";"Machine Jam"
37692;"8936CG";19;"Low";"Material Shortage"
94338;"5935IN";10;"Low";"Maintenance"
60329;"2775MP";198;"High";"Machine Jam"
14229;"3551UT";23;"Low";"Machine Jam"
62885;"8550BU";72;"Medium";"Material Shortage"
42935;"6165EC";81;"Medium";"Packaging Issue"
59314;"9965KI";81;"Medium";"Machine Jam"
77214;"4654OG";39;"Medium";"Machine Jam"
33412;"1883AC";94;"Medium";"Maintenance"
66152;"2597FF";237;"High";"Packaging Issue"
35984;"7612YF";91;"Medium";"Machine Jam"
87978;"6447YS";13;"Low";"Packaging Issue"
14965;"7261RZ";37;"Low";"Maintenance"
75480;"3551CM";282;"High";"Cleaning"
41509;"9522CS";210;"High";"Machine Jam"
88566;"3519GC";269;"High";"Machine Jam"
35269;"3849QW";28;"Low";"Packaging Issue"
66459;"5052FW";28;"Low";"Machine Jam"
63317;"5634JA";8;"Low";"Sensor Fault"
53231;"6615EM";229;"High";"Machine Jam"
51990;"1843TO";31;"Low";"Packaging Issue"
71957;"2449DI";69;"Medium";"Packaging Issue"
39314;"4848GI";51;"Medium";"Sensor Fault"
55419;"2926KV";34;"Low";"Packaging Issue"
48613;"3668PV";138;"High";"Maintenance"
68368;"5596US";248;"High";"Packaging Issue"
91446;"3933HN";40;"Medium";"Cleaning"
93986;"9045ZH";175;"High";"Maintenance"
18949;"1249MH";41;"Medium";"Packaging Issue"
20493;"4029JS";51;"Medium";"Maintenance"
21237;"5133RA";91;"Medium";"Machine Jam"
71352;"5705OF";120;"Medium";"Maintenance"
72198;"8591UE";73;"Medium";"Machine Jam"
11497;"6669DG";38;"Low";"Cleaning"
89319;"1701HW";24;"Low";"Sensor Fault"
35255;"8934TE";113;"Medium";"Machine Jam"
73230;"7321YA";115;"Medium";"Maintenance"
67858;"2927LF";114;"Medium";"Cleaning"
18873;"7960DB";45;"Medium";"Machine Jam"
37493;"4915HC";89;"Medium";"Machine Jam"
93461;"4622SB";87;"Medium";"Machine Jam"
53886;"4412AP";85;"Medium";"Sensor Fault"
21761;"3421VK";100;"Medium";"Cleaning"
83670;"3131UN";52;"Medium";"Cleaning"
70819;"6576SF";17;"Low";"Sensor Fault"
19148;"7654FZ";80;"Medium";"Machine Jam"
35520;"7033WQ";6;"Low";"Packaging Issue"
44707;"3636FM";97;"Medium";"Power Failure"
85951;"1928AR";122;"High";"Material Shortage"
36532;"5299PB";39;"Low";"Material Shortage"
12456;"5488HW";25;"Low";"Sensor Fault"
93115;"6015ZB";17;"Low";"Cleaning"
49023;"6075UD";99;"High";"Machine Jam"
59358;"4316HC";97;"Medium";"Packaging Issue"
79534;"6005TE";93;"Medium";"Machine Jam"
91040;"1586DX";293;"High";"Machine Jam"
81448;"9375XF";88;"Medium";"Packaging Issue"
94086;"1266KB";63;"Medium";"Machine Jam"
91764;"4224NK";47;"Medium";"Packaging Issue"
96516;"8639SD";38;"Low";"Cleaning"
34571;"7533UI";291;"High";"Maintenance"
23512;"2500SJ";228;"High";"Maintenance"
75802;"1871CC";261;"High";"Maintenance"
95661;"3961WM";6;"Low";"Sensor Fault"
89240;"3290YB";12;"Low";"Maintenance"
32654;"6522MH";38;"Low";"Packaging Issue"
62155;"5916FC";24;"Low";"Cleaning"
60580;"2018QG";44;"Low";"Cleaning"
13473;"1962AO";73;"Medium";"Machine Jam"
22149;"2666CY";104;"Medium";"Packaging Issue"
97058;"1584WI";275;"High";"Power Failure"
98151;"8863DY";36;"Low";"Sensor Fault"
22832;"8622FE";44;"Low";"Packaging Issue"
15860;"8868IW";26;"Low";"Cleaning"
89300;"7790JE";20;"Low";"Machine Jam"
93380;"3451UY";62;"Medium";"Machine Jam"
28131;"7306QX";30;"Medium";"Packaging Issue"
36203;"9101XK";29;"Low";"Cleaning"
13534;"6557WH";44;"Medium";"Packaging Issue"
90394;"6459BY";212;"High";"Machine Jam"
50946;"8268DH";104;"Medium";"Cleaning"
79968;"5212OY";15;"Low";"Packaging Issue"
78542;"1193GG";17;"Low";"Material Shortage"
75175;"9173DK";11;"Low";"Machine Jam"
57633;"2832MU";32;"Medium";"Machine Jam"
99712;"5849TM";93;"Medium";"Sensor Fault"
53291;"4526AE";9;"Low";"Maintenance"
67514;"1007XT";59;"Medium";"Packaging Issue"
14128;"8787BV";115;"Medium";"Machine Jam"
31637;"5534LP";73;"Medium";"Machine Jam"
46621;"5148EM";229;"High";"Cleaning"
89079;"6873YY";256;"High";"Power Failure"
34484;"8786FD";259;"High";"Material Shortage"
76783;"7817VL";11;"Low";"Packaging Issue"
42685;"1633GQ";77;"Medium";"Machine Jam"
87243;"8857HF";64;"Medium";"Maintenance"
43303;"9512JF";130;"High";"Machine Jam"
15632;"7948QX";106;"Medium";"Packaging Issue"
22367;"8861NL";174;"High";"Packaging Issue"
63540;"7888BF";70;"Medium";"Packaging Issue"
21487;"4971YW";151;"High";"Packaging Issue"
27950;"9413BX";58;"Medium";"Sensor Fault"
82818;"9979WB";30;"Low";"Cleaning"
78257;"5737CG";84;"Medium";"Machine Jam"
13866;"8744AX";89;"Medium";"Packaging Issue"
59703;"2004UZ";250;"High";"Cleaning"
13695;"5163JM";34;"Medium";"Packaging Issue"
63307;"7353VT";58;"Medium";"Machine Jam"
18518;"8802WP";23;"Low";"Machine Jam"
51588;"3143HX";22;"Low";"Machine Jam"
25984;"5233AJ";22;"Low";"Cleaning"
12305;"9943BV";106;"High";"Cleaning"
61171;"4303OF";104;"Medium";"Machine Jam"
68512;"8885NP";108;"Medium";"Packaging Issue"
57123;"1215NS";231;"High";"Packaging Issue"
87543;"3312WW";92;"Medium";"Machine Jam"
28037;"6766AO";93;"Medium";"Machine Jam"
46198;"5676II";19;"Low";"Cleaning"
67591;"7886LQ";5;"Low";"Machine Jam"
73539;"6562QQ";25;"Low";"Packaging Issue"
15932;"5064WX";97;"Medium";"Packaging Issue"
75985;"4282SR";226;"High";"Power Failure"
75563;"7058ZM";99;"High";"Maintenance"
93010;"8890PC";272;"High";"Power Failure"
21428;"9381MO";105;"Medium";"Sensor Fault"
71403;"2840KJ";60;"Medium";"Power Failure"
29057;"7688ER";108;"Medium";"Maintenance"
42207;"3051XI";104;"Medium";"Machine Jam"
39297;"6464VY";30;"Medium";"Packaging Issue"
41184;"1920GA";90;"Medium";"Maintenance"
34282;"4117DQ";106;"Medium";"Packaging Issue"
60482;"6736UL";19;"Low";"Sensor Fault"
41560;"8445KX";155;"High";"Machine Jam"
83707;"6054IO";35;"Medium";"Machine Jam"
73376;"9515JK";189;"High";"Machine Jam"
34493;"5408ZY";96;"High";"Power Failure"
89890;"4140GW";42;"Medium";"Sensor Fault"
69155;"4463AM";62;"Medium";"Maintenance"
60124;"4199CQ";94;"Medium";"Packaging Issue"
46096;"1664LA";116;"Medium";"Maintenance"
77863;"8986IQ";79;"Medium";"Material Shortage"
61903;"2600ZV";137;"High";"Machine Jam"
65679;"5840TC";20;"Low";"Material Shortage"
34138;"9885FY";10;"Low";"Machine Jam"
53617;"4160DG";103;"Medium";"Power Failure"
70470;"4408CD";25;"Low";"Machine Jam"
71522;"3746VW";96;"High";"Sensor Fault"
43228;"2787EE";32;"Low";"Packaging Issue"
47932;"6969VU";113;"Medium";"Material Shortage"
40894;"2094YN";110;"Medium";"Cleaning"
18916;"5047WX";288;"High";"Packaging Issue"
36958;"2915KT";84;"Medium";"Machine Jam"
51447;"4339CO";62;"Medium";"Packaging Issue"
72434;"8273NQ";16;"Low";"Power Failure"
15146;"1812AN";28;"Low";"Machine Jam"
70492;"1677NZ";39;"Low";"Material Shortage"
38201;"7476BG";35;"Low";"Cleaning"
48005;"8388SN";152;"High";"Machine Jam"
34355;"5030RW";33;"Medium";"Packaging Issue"
39310;"8411QD";109;"Medium";"Machine Jam"
99539;"4148EJ";74;"Medium";"Maintenance"
38282;"2710RA";52;"Medium";"Machine Jam"
22568;"2396JA";92;"Medium";"Maintenance"
80491;"3854JJ";156;"High";"Material Shortage"
97835;"4060QW";103;"Medium";"Power Failure"
59546;"6605KC";16;"Low";"Machine Jam"
77243;"8621ZO";63;"Medium";"Maintenance"
84654;"3643HO";218;"High";"Power Failure"
49478;"6338DY";11;"Low";"Material Shortage"
12534;"6738EP";61;"Medium";"Cleaning"
12929;"4224WR";168;"High";"Packaging Issue"
86627;"4152BN";297;"High";"Packaging Issue"
36187;"3253OT";43;"Medium";"Power Failure"
59758;"2872IK";86;"Medium";"Machine Jam"
40009;"2057FW";112;"Medium";"Sensor Fault"
72767;"6921FT";108;"Medium";"Maintenance"
25243;"4503CE";24;"Low";"Cleaning"
50062;"7107JX";109;"High";"Sensor Fault"
89919;"6861YN";89;"Medium";"Machine Jam"
86877;"3086KZ";48;"Medium";"Maintenance"
67628;"5653XN";95;"Medium";"Machine Jam"
19789;"4596KH";27;"Low";"Machine Jam"
72070;"5173VP";76;"Medium";"Maintenance"
19171;"7684GX";116;"Medium";"Machine Jam"
57375;"4402ZU";55;"Medium";"Power Failure"
45047;"5151YC";107;"Medium";"Maintenance"
28401;"3665JZ";93;"High";"Machine Jam"
32391;"6387IN";30;"Low";"Machine Jam"
92331;"6133ND";35;"Low";"Machine Jam"
30962;"1181VD";207;"High";"Machine Jam"
66064;"5309WN";92;"High";"Cleaning"
11606;"7671KG";42;"Medium";"Machine Jam"
48763;"5530PD";36;"Low";"Cleaning"
13102;"5812WZ";39;"Low";"Maintenance"
18118;"6374KZ";12;"Low";"Maintenance"
98405;"6151GQ";84;"Medium";"Maintenance"
51361;"7873XW";35;"Medium";"Maintenance"
90706;"9475OA";96;"Medium";"Sensor Fault"
77209;"3227XP";38;"Low";"Maintenance"
77945;"8761LW";15;"Low";"Material Shortage"
19347;"5569XB";37;"Medium";"Maintenance"
30581;"4451EQ";90;"Medium";"Packaging Issue"
41182;"5416DA";45;"Low";"Material Shortage"
40854;"6035RM";56;"Medium";"Packaging Issue"
89874;"3612RK";22;"Low";"Sensor Fault"
11029;"1843OK";11;"Low";"Machine Jam"
57113;"3922PM";124;"High";"Cleaning"
44173;"5951OJ";87;"Medium";"Sensor Fault"
56650;"3558LC";9;"Low";"Maintenance"
63361;"3878XO";19;"Low";"Cleaning"
66256;"7548VF";209;"High";"Power Failure"
58675;"7993UM";106;"High";"Machine Jam"
99439;"4146SI";5;"Low";"Material Shortage"
98551;"7792QM";65;"Medium";"Cleaning"
75406;"6679EC";99;"High";"Cleaning"
88729;"1955ST";11;"Low";"Packaging Issue"
46480;"4722UF";92;"Medium";"Material Shortage"
31234;"1722ZC";256;"High";"Machine Jam"
93676;"8438IT";49;"Medium";"Cleaning"
24932;"2744CM";32;"Medium";"Packaging Issue"
88687;"3841BI";116;"Medium";"Material Shortage"
35908;"6657VV";91;"Medium";"Cleaning"
13805;"4207FE";129;"High";"Machine Jam"
60161;"3059ZM";116;"Medium";"Sensor Fault"
81047;"7927YC";69;"Medium";"Maintenance"
32875;"1505KT";25;"Low";"Cleaning"
67676;"2525KO";37;"Low";"Sensor Fault"
24434;"9816CT";221;"High";"Maintenance"
12486;"6691ZW";50;"Medium";"Machine Jam"
21046;"4082XW";119;"Medium";"Packaging Issue"
76212;"7484NP";160;"High";"Cleaning"
20127;"8942WN";62;"Medium";"Sensor Fault"
36526;"9751PJ";30;"Medium";"Power Failure"
21000;"3884YG";13;"Low";"Material Shortage"
69549;"6115MX";163;"High";"Machine Jam"
35721;"6675AK";104;"Medium";"Machine Jam"
92660;"3522ZV";64;"Medium";"Packaging Issue"
90689;"6105EW";70;"Medium";"Maintenance"
97245;"3540PM";111;"Medium";"Cleaning"
10799;"5588XU";14;"Low";"Maintenance"
93223;"6052SZ";35;"Medium";"Machine Jam"
94519;"6312FS";5;"Low";"Sensor Fault"
23739;"4034PD";94;"High";"Packaging Issue"
55149;"5366EE";107;"Medium";"Maintenance"
27884;"4813EU";31;"Medium";"Machine Jam"
13420;"6985IW";39;"Low";"Machine Jam"
17146;"1392NL";40;"Medium";"Cleaning"
23435;"5968SM";56;"Medium";"Machine Jam"
87974;"2055NM";25;"Low";"Maintenance"
23305;"8748AW";38;"Medium";"Machine Jam"
63120;"7975AD";106;"High";"Machine Jam"
39659;"5368JN";205;"High";"Packaging Issue"
89356;"3998MZ";68;"Medium";"Cleaning"
83516;"6226TN";40;"Low";"Machine Jam"
11535;"2553VN";31;"Medium";"Cleaning"
45898;"1598AF";93;"Medium";"Maintenance"
47016;"9734LV";28;"Low";"Maintenance"
43976;"9320EH";220;"High";"Power Failure"
92388;"8822HD";120;"Medium";"Maintenance"
94523;"8838VB";59;"Medium";"Cleaning"
40704;"6460CO";14;"Low";"Packaging Issue"
48406;"3636UO";104;"Medium";"Packaging Issue"
86178;"1094CC";31;"Medium";"Packaging Issue"
71467;"4072ZK";83;"Medium";"Machine Jam"
74646;"5947EB";152;"High";"Material Shortage"
89351;"7669IE";56;"Medium";"Cleaning"
94585;"8925TT";91;"Medium";"Machine Jam"
18729;"9446XQ";62;"Medium";"Machine Jam"
91950;"1523NR";113;"Medium";"Packaging Issue"
87385;"5022CP";68;"Medium";"Machine Jam"
99238;"6177KN";5;"Low";"Machine Jam"
51892;"7218UO";30;"Low";"Machine Jam"
44693;"3094II";117;"Medium";"Machine Jam"
95937;"7005OD";5;"Low";"Machine Jam"
81913;"7789NT";51;"Medium";"Machine Jam"
50616;"4219XS";29;"Low";"Maintenance"
75724;"9199HV";105;"Medium";"Maintenance"
78672;"8605HF";32;"Low";"Power Failure"
67443;"3905DW";114;"Medium";"Material Shortage"
47323;"6437YN";165;"High";"Cleaning"
